,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
5820,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-13,Parts per billion,7.695652,12.0,20,11,Parts per million,0.033,0.054,10,46,Parts per billion,2.409091,4.0,14,6.0,Parts per million,0.269565,0.3,0,
5821,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-13,Parts per billion,7.695652,12.0,20,11,Parts per million,0.033,0.054,10,46,Parts per billion,2.409091,4.0,14,6.0,Parts per million,0.291667,0.3,0,3.0
5822,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-13,Parts per billion,7.695652,12.0,20,11,Parts per million,0.033,0.054,10,46,Parts per billion,2.4,3.6,20,,Parts per million,0.269565,0.3,0,
5823,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-13,Parts per billion,7.695652,12.0,20,11,Parts per million,0.033,0.054,10,46,Parts per billion,2.4,3.6,20,,Parts per million,0.291667,0.3,0,3.0
5824,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-14,Parts per billion,9.73913,18.0,8,17,Parts per million,0.030417,0.061,11,54,Parts per billion,2.181818,4.0,11,6.0,Parts per million,0.321739,0.4,4,
5825,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-14,Parts per billion,9.73913,18.0,8,17,Parts per million,0.030417,0.061,11,54,Parts per billion,2.181818,4.0,11,6.0,Parts per million,0.325,0.4,8,5.0
5826,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-14,Parts per billion,9.73913,18.0,8,17,Parts per million,0.030417,0.061,11,54,Parts per billion,2.2,3.3,11,,Parts per million,0.321739,0.4,4,
5827,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-14,Parts per billion,9.73913,18.0,8,17,Parts per million,0.030417,0.061,11,54,Parts per billion,2.2,3.3,11,,Parts per million,0.325,0.4,8,5.0
5828,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-15,Parts per billion,9.434783,18.0,23,17,Parts per million,0.031708,0.062,11,58,Parts per billion,2.363636,4.0,11,6.0,Parts per million,0.347826,0.5,23,
5829,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-15,Parts per billion,9.434783,18.0,23,17,Parts per million,0.031708,0.062,11,58,Parts per billion,2.363636,4.0,11,6.0,Parts per million,0.3625,0.4,0,5.0
5830,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-15,Parts per billion,9.434783,18.0,23,17,Parts per million,0.031708,0.062,11,58,Parts per billion,2.357143,3.3,17,,Parts per million,0.347826,0.5,23,
5831,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-15,Parts per billion,9.434783,18.0,23,17,Parts per million,0.031708,0.062,11,58,Parts per billion,2.357143,3.3,17,,Parts per million,0.3625,0.4,0,5.0
5832,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-16,Parts per billion,17.043478,30.0,23,28,Parts per million,0.041083,0.081,11,114,Parts per billion,2.681818,5.0,8,7.0,Parts per million,0.365217,0.6,5,
5833,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-16,Parts per billion,17.043478,30.0,23,28,Parts per million,0.041083,0.081,11,114,Parts per billion,2.681818,5.0,8,7.0,Parts per million,0.383333,0.5,3,6.0
5834,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-16,Parts per billion,17.043478,30.0,23,28,Parts per million,0.041083,0.081,11,114,Parts per billion,2.614286,3.6,8,,Parts per million,0.365217,0.6,5,
5835,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-16,Parts per billion,17.043478,30.0,23,28,Parts per million,0.041083,0.081,11,114,Parts per billion,2.614286,3.6,8,,Parts per million,0.383333,0.5,3,6.0
5836,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-17,Parts per billion,13.238095,24.0,0,23,Parts per million,0.035273,0.053,8,45,Parts per billion,2.2,5.0,12,7.0,Parts per million,0.3,0.4,0,
5837,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-17,Parts per billion,13.238095,24.0,0,23,Parts per million,0.035273,0.053,8,45,Parts per billion,2.2,5.0,12,7.0,Parts per million,0.336364,0.4,0,5.0
5838,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-17,Parts per billion,13.238095,24.0,0,23,Parts per million,0.035273,0.053,8,45,Parts per billion,2.1,4.6,14,,Parts per million,0.3,0.4,0,
5839,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-17,Parts per billion,13.238095,24.0,0,23,Parts per million,0.035273,0.053,8,45,Parts per billion,2.1,4.6,14,,Parts per million,0.336364,0.4,0,5.0
5840,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-18,Parts per billion,7.826087,12.0,6,11,Parts per million,0.027292,0.043,10,36,Parts per billion,1.272727,2.0,10,3.0,Parts per million,0.273913,0.4,5,
5841,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-18,Parts per billion,7.826087,12.0,6,11,Parts per million,0.027292,0.043,10,36,Parts per billion,1.272727,2.0,10,3.0,Parts per million,0.275,0.3,6,3.0
5842,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-18,Parts per billion,7.826087,12.0,6,11,Parts per million,0.027292,0.043,10,36,Parts per billion,1.271429,2.0,14,,Parts per million,0.273913,0.4,5,
5843,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-18,Parts per billion,7.826087,12.0,6,11,Parts per million,0.027292,0.043,10,36,Parts per billion,1.271429,2.0,14,,Parts per million,0.275,0.3,6,3.0
5844,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-19,Parts per billion,4.347826,7.0,5,7,Parts per million,0.020917,0.031,10,26,Parts per billion,1.090909,2.0,9,3.0,Parts per million,0.23913,0.4,5,
5845,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-19,Parts per billion,4.347826,7.0,5,7,Parts per million,0.020917,0.031,10,26,Parts per billion,1.090909,2.0,9,3.0,Parts per million,0.245833,0.3,0,3.0
5846,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-19,Parts per billion,4.347826,7.0,5,7,Parts per million,0.020917,0.031,10,26,Parts per billion,1.085714,1.6,11,,Parts per million,0.23913,0.4,5,
5847,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-19,Parts per billion,4.347826,7.0,5,7,Parts per million,0.020917,0.031,10,26,Parts per billion,1.085714,1.6,11,,Parts per million,0.245833,0.3,0,3.0
5848,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-20,Parts per billion,5.913043,12.0,20,11,Parts per million,0.026708,0.049,11,42,Parts per billion,2.318182,6.0,17,9.0,Parts per million,0.265217,0.4,20,
5849,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-20,Parts per billion,5.913043,12.0,20,11,Parts per million,0.026708,0.049,11,42,Parts per billion,2.318182,6.0,17,9.0,Parts per million,0.2375,0.3,7,3.0
5850,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-20,Parts per billion,5.913043,12.0,20,11,Parts per million,0.026708,0.049,11,42,Parts per billion,2.357143,4.0,17,,Parts per million,0.265217,0.4,20,
5851,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-20,Parts per billion,5.913043,12.0,20,11,Parts per million,0.026708,0.049,11,42,Parts per billion,2.357143,4.0,17,,Parts per million,0.2375,0.3,7,3.0
5852,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-21,Parts per billion,9.086957,16.0,9,15,Parts per million,0.031167,0.062,11,58,Parts per billion,2.409091,8.0,16,11.0,Parts per million,0.334783,0.6,6,
5853,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-21,Parts per billion,9.086957,16.0,9,15,Parts per million,0.031167,0.062,11,58,Parts per billion,2.409091,8.0,16,11.0,Parts per million,0.3625,0.5,9,6.0
5854,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-21,Parts per billion,9.086957,16.0,9,15,Parts per million,0.031167,0.062,11,58,Parts per billion,2.4,4.6,17,,Parts per million,0.334783,0.6,6,
5855,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-21,Parts per billion,9.086957,16.0,9,15,Parts per million,0.031167,0.062,11,58,Parts per billion,2.4,4.6,17,,Parts per million,0.3625,0.5,9,6.0
5856,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-22,Parts per billion,11.130435,20.0,13,19,Parts per million,0.022875,0.037,11,31,Parts per billion,2.636364,6.0,14,9.0,Parts per million,0.326087,0.4,6,
5857,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-22,Parts per billion,11.130435,20.0,13,19,Parts per million,0.022875,0.037,11,31,Parts per billion,2.636364,6.0,14,9.0,Parts per million,0.333333,0.4,9,5.0
5858,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-22,Parts per billion,11.130435,20.0,13,19,Parts per million,0.022875,0.037,11,31,Parts per billion,2.7,5.0,14,,Parts per million,0.326087,0.4,6,
5859,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-22,Parts per billion,11.130435,20.0,13,19,Parts per million,0.022875,0.037,11,31,Parts per billion,2.7,5.0,14,,Parts per million,0.333333,0.4,9,5.0
5860,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-23,Parts per billion,7.73913,12.0,11,11,Parts per million,0.022833,0.035,11,30,Parts per billion,1.318182,2.0,7,3.0,Parts per million,0.304348,0.4,9,
5861,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-23,Parts per billion,7.73913,12.0,11,11,Parts per million,0.022833,0.035,11,30,Parts per billion,1.318182,2.0,7,3.0,Parts per million,0.3,0.3,0,3.0
5862,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-23,Parts per billion,7.73913,12.0,11,11,Parts per million,0.022833,0.035,11,30,Parts per billion,1.314286,2.0,14,,Parts per million,0.304348,0.4,9,
5863,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-23,Parts per billion,7.73913,12.0,11,11,Parts per million,0.022833,0.035,11,30,Parts per billion,1.314286,2.0,14,,Parts per million,0.3,0.3,0,3.0
5864,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-24,Parts per billion,8.521739,21.0,23,20,Parts per million,0.029667,0.055,11,47,Parts per billion,2.363636,6.0,21,9.0,Parts per million,0.3,0.6,6,
5865,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-24,Parts per billion,8.521739,21.0,23,20,Parts per million,0.029667,0.055,11,47,Parts per billion,2.363636,6.0,21,9.0,Parts per million,0.304167,0.4,6,5.0
5866,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-24,Parts per billion,8.521739,21.0,23,20,Parts per million,0.029667,0.055,11,47,Parts per billion,2.4,4.0,23,,Parts per million,0.3,0.6,6,
5867,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-24,Parts per billion,8.521739,21.0,23,20,Parts per million,0.029667,0.055,11,47,Parts per billion,2.4,4.0,23,,Parts per million,0.304167,0.4,6,5.0
5868,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-25,Parts per billion,12.565217,23.0,4,22,Parts per million,0.026125,0.055,10,47,Parts per billion,3.863636,7.0,9,10.0,Parts per million,0.3,0.4,0,
5869,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-25,Parts per billion,12.565217,23.0,4,22,Parts per million,0.026125,0.055,10,47,Parts per billion,3.863636,7.0,9,10.0,Parts per million,0.304167,0.4,4,5.0
5870,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-25,Parts per billion,12.565217,23.0,4,22,Parts per million,0.026125,0.055,10,47,Parts per billion,3.8,6.3,11,,Parts per million,0.3,0.4,0,
5871,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-25,Parts per billion,12.565217,23.0,4,22,Parts per million,0.026125,0.055,10,47,Parts per billion,3.8,6.3,11,,Parts per million,0.304167,0.4,4,5.0
5872,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-26,Parts per billion,9.608696,19.0,0,18,Parts per million,0.020292,0.038,12,32,Parts per billion,2.318182,5.0,12,7.0,Parts per million,0.282609,0.4,0,
5873,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-26,Parts per billion,9.608696,19.0,0,18,Parts per million,0.020292,0.038,12,32,Parts per billion,2.318182,5.0,12,7.0,Parts per million,0.3,0.3,0,3.0
5874,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-26,Parts per billion,9.608696,19.0,0,18,Parts per million,0.020292,0.038,12,32,Parts per billion,2.357143,4.6,14,,Parts per million,0.282609,0.4,0,
5875,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-26,Parts per billion,9.608696,19.0,0,18,Parts per million,0.020292,0.038,12,32,Parts per billion,2.357143,4.6,14,,Parts per million,0.3,0.3,0,3.0
5876,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-27,Parts per billion,8.782609,16.0,0,15,Parts per million,0.024167,0.04,12,34,Parts per billion,4.045455,7.0,11,10.0,Parts per million,0.3,0.4,2,
5877,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-27,Parts per billion,8.782609,16.0,0,15,Parts per million,0.024167,0.04,12,34,Parts per billion,4.045455,7.0,11,10.0,Parts per million,0.3,0.3,0,3.0
5878,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-27,Parts per billion,8.782609,16.0,0,15,Parts per million,0.024167,0.04,12,34,Parts per billion,4.057143,6.0,11,,Parts per million,0.3,0.4,2,
5879,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-27,Parts per billion,8.782609,16.0,0,15,Parts per million,0.024167,0.04,12,34,Parts per billion,4.057143,6.0,11,,Parts per million,0.3,0.3,0,3.0
5880,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-28,Parts per billion,8.826087,17.0,20,16,Parts per million,0.025,0.038,10,32,Parts per billion,1.954545,4.0,13,6.0,Parts per million,0.295652,0.4,8,
5881,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-28,Parts per billion,8.826087,17.0,20,16,Parts per million,0.025,0.038,10,32,Parts per billion,1.954545,4.0,13,6.0,Parts per million,0.3,0.3,0,3.0
5882,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-28,Parts per billion,8.826087,17.0,20,16,Parts per million,0.025,0.038,10,32,Parts per billion,1.914286,3.0,14,,Parts per million,0.295652,0.4,8,
5883,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-28,Parts per billion,8.826087,17.0,20,16,Parts per million,0.025,0.038,10,32,Parts per billion,1.914286,3.0,14,,Parts per million,0.3,0.3,0,3.0
5884,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-29,Parts per billion,13.0,20.0,21,19,Parts per million,0.016458,0.021,23,18,Parts per billion,1.363636,4.0,14,6.0,Parts per million,0.286957,0.4,21,
5885,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-29,Parts per billion,13.0,20.0,21,19,Parts per million,0.016458,0.021,23,18,Parts per billion,1.363636,4.0,14,6.0,Parts per million,0.3,0.3,0,3.0
5886,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-29,Parts per billion,13.0,20.0,21,19,Parts per million,0.016458,0.021,23,18,Parts per billion,1.371429,2.3,14,,Parts per million,0.286957,0.4,21,
5887,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-29,Parts per billion,13.0,20.0,21,19,Parts per million,0.016458,0.021,23,18,Parts per billion,1.371429,2.3,14,,Parts per million,0.3,0.3,0,3.0
5888,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-30,Parts per billion,6.090909,8.0,20,8,Parts per million,0.023083,0.027,11,23,Parts per billion,1.578947,3.0,14,4.0,Parts per million,0.228571,0.3,9,
5889,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-30,Parts per billion,6.090909,8.0,20,8,Parts per million,0.023083,0.027,11,23,Parts per billion,1.578947,3.0,14,4.0,Parts per million,0.229167,0.3,0,3.0
5890,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-30,Parts per billion,6.090909,8.0,20,8,Parts per million,0.023083,0.027,11,23,Parts per billion,1.5,2.0,23,,Parts per million,0.228571,0.3,9,
5891,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-30,Parts per billion,6.090909,8.0,20,8,Parts per million,0.023083,0.027,11,23,Parts per billion,1.5,2.0,23,,Parts per million,0.229167,0.3,0,3.0
5892,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-31,Parts per billion,3.217391,8.0,10,8,Parts per million,0.023875,0.03,8,25,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.226087,0.3,6,
5893,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-31,Parts per billion,3.217391,8.0,10,8,Parts per million,0.023875,0.03,8,25,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.245833,0.3,0,3.0
5894,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-31,Parts per billion,3.217391,8.0,10,8,Parts per million,0.023875,0.03,8,25,Parts per billion,1.0,1.0,2,,Parts per million,0.226087,0.3,6,
5895,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-08-31,Parts per billion,3.217391,8.0,10,8,Parts per million,0.023875,0.03,8,25,Parts per billion,1.0,1.0,2,,Parts per million,0.245833,0.3,0,3.0
5896,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-01,Parts per billion,9.681818,15.0,18,14,Parts per million,0.009667,0.017,6,14,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.368182,0.5,5,
5897,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-01,Parts per billion,9.681818,15.0,18,14,Parts per million,0.009667,0.017,6,14,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.325,0.4,10,5.0
5898,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-01,Parts per billion,9.681818,15.0,18,14,Parts per million,0.009667,0.017,6,14,Parts per billion,1.0,1.0,2,,Parts per million,0.368182,0.5,5,
5899,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-01,Parts per billion,9.681818,15.0,18,14,Parts per million,0.009667,0.017,6,14,Parts per billion,1.0,1.0,2,,Parts per million,0.325,0.4,10,5.0
5900,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-02,Parts per billion,8.521739,13.0,4,12,Parts per million,0.019833,0.03,10,25,Parts per billion,1.272727,3.0,21,4.0,Parts per million,0.33913,0.4,4,
5901,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-02,Parts per billion,8.521739,13.0,4,12,Parts per million,0.019833,0.03,10,25,Parts per billion,1.272727,3.0,21,4.0,Parts per million,0.3625,0.4,0,5.0
5902,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-02,Parts per billion,8.521739,13.0,4,12,Parts per million,0.019833,0.03,10,25,Parts per billion,1.271429,2.0,23,,Parts per million,0.33913,0.4,4,
5903,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-02,Parts per billion,8.521739,13.0,4,12,Parts per million,0.019833,0.03,10,25,Parts per billion,1.271429,2.0,23,,Parts per million,0.3625,0.4,0,5.0
5904,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-03,Parts per billion,5.608696,10.0,4,9,Parts per million,0.023708,0.032,10,27,Parts per billion,1.818182,3.0,9,4.0,Parts per million,0.291304,0.3,0,
5905,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-03,Parts per billion,5.608696,10.0,4,9,Parts per million,0.023708,0.032,10,27,Parts per billion,1.818182,3.0,9,4.0,Parts per million,0.3,0.3,0,3.0
5906,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-03,Parts per billion,5.608696,10.0,4,9,Parts per million,0.023708,0.032,10,27,Parts per billion,1.828571,3.0,11,,Parts per million,0.291304,0.3,0,
5907,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-03,Parts per billion,5.608696,10.0,4,9,Parts per million,0.023708,0.032,10,27,Parts per billion,1.828571,3.0,11,,Parts per million,0.3,0.3,0,3.0
5908,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-04,Parts per billion,6.26087,14.0,20,13,Parts per million,0.023083,0.037,10,31,Parts per billion,2.0,4.0,11,6.0,Parts per million,0.308696,0.4,20,
5909,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-04,Parts per billion,6.26087,14.0,20,13,Parts per million,0.023083,0.037,10,31,Parts per billion,2.0,4.0,11,6.0,Parts per million,0.304167,0.4,23,5.0
5910,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-04,Parts per billion,6.26087,14.0,20,13,Parts per million,0.023083,0.037,10,31,Parts per billion,2.028571,3.3,11,,Parts per million,0.308696,0.4,20,
5911,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-04,Parts per billion,6.26087,14.0,20,13,Parts per million,0.023083,0.037,10,31,Parts per billion,2.028571,3.3,11,,Parts per million,0.304167,0.4,23,5.0
5912,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-05,Parts per billion,5.73913,14.0,23,13,Parts per million,0.0255,0.039,11,33,Parts per billion,1.590909,4.0,7,6.0,Parts per million,0.317391,0.4,0,
5913,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-05,Parts per billion,5.73913,14.0,23,13,Parts per million,0.0255,0.039,11,33,Parts per billion,1.590909,4.0,7,6.0,Parts per million,0.333333,0.4,0,5.0
5914,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-05,Parts per billion,5.73913,14.0,23,13,Parts per million,0.0255,0.039,11,33,Parts per billion,1.557143,2.3,2,,Parts per million,0.317391,0.4,0,
5915,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-05,Parts per billion,5.73913,14.0,23,13,Parts per million,0.0255,0.039,11,33,Parts per billion,1.557143,2.3,2,,Parts per million,0.333333,0.4,0,5.0
5916,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-06,Parts per billion,8.086957,26.0,23,25,Parts per million,0.029375,0.049,11,42,Parts per billion,1.636364,5.0,22,7.0,Parts per million,0.356522,0.6,23,
5917,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-06,Parts per billion,8.086957,26.0,23,25,Parts per million,0.029375,0.049,11,42,Parts per billion,1.636364,5.0,22,7.0,Parts per million,0.341667,0.4,0,5.0
5918,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-06,Parts per billion,8.086957,26.0,23,25,Parts per million,0.029375,0.049,11,42,Parts per billion,1.657143,4.0,23,,Parts per million,0.356522,0.6,23,
5919,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-06,Parts per billion,8.086957,26.0,23,25,Parts per million,0.029375,0.049,11,42,Parts per billion,1.657143,4.0,23,,Parts per million,0.341667,0.4,0,5.0
5920,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-07,Parts per billion,12.608696,22.0,1,21,Parts per million,0.0325,0.061,11,54,Parts per billion,1.727273,3.0,2,4.0,Parts per million,0.417391,0.6,5,
5921,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-07,Parts per billion,12.608696,22.0,1,21,Parts per million,0.0325,0.061,11,54,Parts per billion,1.727273,3.0,2,4.0,Parts per million,0.433333,0.5,0,6.0
5922,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-07,Parts per billion,12.608696,22.0,1,21,Parts per million,0.0325,0.061,11,54,Parts per billion,1.7,2.3,2,,Parts per million,0.417391,0.6,5,
5923,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-07,Parts per billion,12.608696,22.0,1,21,Parts per million,0.0325,0.061,11,54,Parts per billion,1.7,2.3,2,,Parts per million,0.433333,0.5,0,6.0
5924,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-08,Parts per billion,14.826087,22.0,2,21,Parts per million,0.023125,0.043,10,36,Parts per billion,2.909091,7.0,13,10.0,Parts per million,0.43913,0.7,4,
5925,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-08,Parts per billion,14.826087,22.0,2,21,Parts per million,0.023125,0.043,10,36,Parts per billion,2.909091,7.0,13,10.0,Parts per million,0.466667,0.6,6,7.0
5926,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-08,Parts per billion,14.826087,22.0,2,21,Parts per million,0.023125,0.043,10,36,Parts per billion,2.914286,5.6,14,,Parts per million,0.43913,0.7,4,
5927,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-09-08,Parts per billion,14.826087,22.0,2,21,Parts per million,0.023125,0.043,10,36,Parts per billion,2.914286,5.6,14,,Parts per million,0.466667,0.6,6,7.0
